"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"13174","GO:0051231",1,0.616940494139182,0,5,"spindle elongation","BP",1
"13230","GO:0051305",1,0.612332649026481,0,5,"chromosome movement towards spindle pole","BP",1
"13232","GO:0051307",1,0.185073664802345,0,18,"meiotic chromosome separation","BP",1
"13241","GO:0051324",1,0.653649275170362,0,5,"prophase","BP",1
"13260","GO:0051354",1,0.211797684057014,0,19,"negative regulation of oxidoreductase activity","BP",1
"13264","GO:0051373",1,0.705098206726882,0,5,"FATZ binding","MF",1
"13266","GO:0051378",1,0.633405731296537,0,5,"serotonin binding","MF",1
"13267","GO:0051379",1,0.642546708215977,0,5,"epinephrine binding","MF",1
"13276","GO:0051388",1,0.622080968444737,0,5,"positive regulation of neurotrophin TRK receptor signaling pathway","BP",1
"13288","GO:0051415",1,0.568136510455181,0,6,"microtubule nucleation by interphase microtubule organizing center","BP",1
"13289","GO:0051418",1,0.422903336695408,0,9,"microtubule nucleation by microtubule organizing center","BP",1
"13301","GO:0051444",1,0.269089757956855,0,17,"negative regulation of ubiquitin-protein transferase activity","BP",1
"13312","GO:0051458",1,0.631234667631668,0,6,"corticotropin secretion","BP",1
"13313","GO:0051459",1,0.695855896567016,0,5,"regulation of corticotropin secretion","BP",1
"13314","GO:0051461",1,0.695855896567016,0,5,"positive regulation of corticotropin secretion","BP",1
"13333","GO:0051503",1,0.523933621756807,0,7,"adenine nucleotide transport","BP",1
"13350","GO:0051560",1,0.106593874648726,0,26,"mitochondrial calcium ion homeostasis","BP",1
"13351","GO:0051561",1,0.387036194009347,0,11,"positive regulation of mitochondrial calcium ion concentration","BP",1
"13352","GO:0051562",1,0.614367488234796,0,5,"negative regulation of mitochondrial calcium ion concentration","BP",1
"13358","GO:0051571",1,0.266103245280562,0,14,"positive regulation of histone H3-K4 methylation","BP",1
"13359","GO:0051572",1,0.624972429283415,0,5,"negative regulation of histone H3-K4 methylation","BP",1
"13362","GO:0051575",1,0.57673630278015,0,6,"5'-deoxyribose-5-phosphate lyase activity","MF",1
"13366","GO:0051583",1,0.618025229752738,0,6,"dopamine uptake involved in synaptic transmission","BP",1
"13397","GO:0051639",1,0.425640723590342,0,9,"actin filament network formation","BP",1
"13415","GO:0051661",1,0.558818134511034,0,6,"maintenance of centrosome location","BP",1
"13418","GO:0051666",1,0.568466149328034,0,6,"actin cortical patch localization","BP",1
"13449","GO:0051725",1,0.688447236802159,0,5,"protein de-ADP-ribosylation","BP",1
"13469","GO:0051771",1,0.609781154177827,0,6,"negative regulation of nitric-oxide synthase biosynthetic process","BP",1
"13479","GO:0051788",1,0.126422715121043,0,24,"response to misfolded protein","BP",1
"13481","GO:0051791",1,0.523213684261406,0,7,"medium-chain fatty acid metabolic process","BP",1
"13497","GO:0051864",1,0.376054204039647,0,10,"histone demethylase activity (H3-K36 specific)","MF",1
"13502","GO:0051873",1,0.59479929386845,0,7,"killing by host of symbiont cells","BP",1
"13506","GO:0051880",1,0.480223532604138,0,8,"G-quadruplex DNA binding","MF",1
"13509","GO:0051883",1,0.461904150870434,0,10,"killing of cells in other organism involved in symbiotic interaction","BP",1
"13525","GO:0051902",1,0.634614054249625,0,5,"negative regulation of mitochondrial depolarization","BP",1
"13541","GO:0051932",1,0.0528690685923295,0,32,"synaptic transmission, GABAergic","BP",1
"13543","GO:0051934",1,0.618025229752738,0,6,"catecholamine uptake involved in synaptic transmission","BP",1
"13568","GO:0051967",1,0.474049587544869,0,8,"negative regulation of synaptic transmission, glutamatergic","BP",1
"13572","GO:0051971",1,0.623983898128661,0,5,"positive regulation of transmission of nerve impulse","BP",1
"13583","GO:0051998",1,0.548273865255889,0,7,"protein carboxyl O-methyltransferase activity","MF",1
"13586","GO:0052040",1,0.491826195719385,0,8,"modulation by symbiont of host programmed cell death","BP",1
"13591","GO:0052150",1,0.59879620353268,0,6,"modulation by symbiont of host apoptotic process","BP",1
"13602","GO:0052248",1,0.59879620353268,0,6,"modulation of programmed cell death in other organism involved in symbiotic interaction","BP",1
"13619","GO:0052433",1,0.59879620353268,0,6,"modulation by organism of apoptotic process in other organism involved in symbiotic interaction","BP",1
"13634","GO:0052646",1,0.439427768523336,0,9,"alditol phosphate metabolic process","BP",1
"13671","GO:0052803",1,0.625043040724708,0,5,"imidazole-containing compound metabolic process","BP",1
"13673","GO:0052813",1,0.611500617902758,0,5,"phosphatidylinositol bisphosphate kinase activity","MF",1
"13730","GO:0055009",1,0.586007610254249,0,6,"atrial cardiac muscle tissue morphogenesis","BP",1
"13736","GO:0055015",1,0.475234987253568,0,8,"ventricular cardiac muscle cell development","BP",1
"13753","GO:0055059",1,0.567608635416663,0,6,"asymmetric neuroblast division","BP",1
"13755","GO:0055064",1,0.295229034989639,0,13,"chloride ion homeostasis","BP",1
"13759","GO:0055070",1,0.387578946839197,0,12,"copper ion homeostasis","BP",1
"13780","GO:0055093",1,0.67464191441001,0,5,"response to hyperoxia","BP",1
"13787","GO:0055105",1,0.705998054131522,0,6,"ubiquitin-protein transferase inhibitor activity","MF",1
"13806","GO:0060008",1,0.198703536180508,0,17,"Sertoli cell differentiation","BP",1
"13807","GO:0060009",1,0.241926701500848,0,15,"Sertoli cell development","BP",1
"13812","GO:0060017",1,0.619477665022734,0,5,"parathyroid gland development","BP",1
"13819","GO:0060024",1,0.559619823134937,0,6,"rhythmic synaptic transmission","BP",1
"13842","GO:0060049",1,0.364356505714405,0,12,"regulation of protein glycosylation","BP",1
"13843","GO:0060050",1,0.530060674850708,0,7,"positive regulation of protein glycosylation","BP",1
"13845","GO:0060052",1,0.599118136495197,0,6,"neurofilament cytoskeleton organization","BP",1
"13852","GO:0060059",1,0.573837635061621,0,6,"embryonic retina morphogenesis in camera-type eye","BP",1
"13862","GO:0060073",1,0.384082452866005,0,10,"micturition","BP",1
"13863","GO:0060074",1,0.123440806519597,0,22,"synapse maturation","BP",1
"13864","GO:0060075",1,0.61574620885344,0,5,"regulation of resting membrane potential","BP",1
"13893","GO:0060123",1,0.321973272479184,0,13,"regulation of growth hormone secretion","BP",1
"13894","GO:0060124",1,0.571805189530402,0,7,"positive regulation of growth hormone secretion","BP",1
"13900","GO:0060134",1,0.415990211802356,0,9,"prepulse inhibition","BP",1
"13902","GO:0060136",1,0.495653680354159,0,8,"embryonic process involved in female pregnancy","BP",1
"13916","GO:0060159",1,0.538223822144038,0,7,"regulation of dopamine receptor signaling pathway","BP",1
"13932","GO:0060180",1,0.589319557967823,0,6,"female mating behavior","BP",1
"13958","GO:0060229",1,0.440582825852888,0,9,"lipase activator activity","MF",1
"13960","GO:0060231",1,0.459050249552796,0,9,"mesenchymal to epithelial transition","BP",1
"13965","GO:0060242",1,0.58322437837237,0,6,"contact inhibition","BP",1
"13967","GO:0060245",1,0.58322437837237,0,6,"detection of cell density","BP",1
"13971","GO:0060253",1,0.342592922877566,0,12,"negative regulation of glial cell proliferation","BP",1
"13982","GO:0060267",1,0.685666008694824,0,5,"positive regulation of respiratory burst","BP",1
"13998","GO:0060293",1,0.466295686310307,0,9,"germ plasm","CC",1
"14000","GO:0060295",1,0.629274831626494,0,5,"regulation of cilium movement involved in cell motility","BP",1
"14001","GO:0060296",1,0.629274831626494,0,5,"regulation of cilium beat frequency involved in ciliary motility","BP",1
"14037","GO:0060339",1,0.338209435835708,0,12,"negative regulation of type I interferon-mediated signaling pathway","BP",1
"14043","GO:0060347",1,0.344024911746596,0,12,"heart trabecula formation","BP",1
"14051","GO:0060355",1,0.657236188324092,0,5,"positive regulation of cell adhesion molecule production","BP",1
"14061","GO:0060371",1,0.51069586462118,0,7,"regulation of atrial cardiac muscle cell membrane depolarization","BP",1
"14063","GO:0060373",1,0.528867045506693,0,7,"regulation of ventricular cardiac muscle cell membrane depolarization","BP",1
"14069","GO:0060379",1,0.461729370062709,0,8,"cardiac muscle cell myoblast differentiation","BP",1
"14075","GO:0060385",1,0.613203609631337,0,5,"axonogenesis involved in innervation","BP",1
"14082","GO:0060394",1,0.299917106371633,0,13,"negative regulation of pathway-restricted SMAD protein phosphorylation","BP",1
"14085","GO:0060397",1,0.637993947203313,0,5,"growth hormone receptor signaling pathway via JAK-STAT","BP",1
"14113","GO:0060430",1,0.460150738285536,0,8,"lung saccule development","BP",1
"14137","GO:0060456",1,0.477533426826049,0,9,"positive regulation of digestive system process","BP",1
"14138","GO:0060457",1,0.369960582261166,0,11,"negative regulation of digestive system process","BP",1
"14207","GO:0060575",1,0.315740751492898,0,12,"intestinal epithelial cell differentiation","BP",1
"14208","GO:0060576",1,0.423553894071884,0,9,"intestinal epithelial cell development","BP",1
"14215","GO:0060586",1,0.537745633775997,0,7,"multicellular organismal iron ion homeostasis","BP",1
"14226","GO:0060600",1,0.466324371544007,0,8,"dichotomous subdivision of an epithelial terminal unit","BP",1
"14236","GO:0060620",1,0.647678943107428,0,6,"regulation of cholesterol import","BP",1
"14242","GO:0060631",1,0.603371272314076,0,6,"regulation of meiosis I","BP",1
"14243","GO:0060632",1,0.228306541988952,0,17,"regulation of microtubule-based movement","BP",1
"14251","GO:0060665",1,0.614977485361719,0,5,"regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling","BP",1
"14252","GO:0060666",1,0.611499677180212,0,5,"dichotomous subdivision of terminal units involved in salivary gland branching","BP",1
"14281","GO:0060700",1,0.445596247747935,0,9,"regulation of ribonuclease activity","BP",1
"14291","GO:0060712",1,0.382444590421259,0,10,"spongiotrophoblast layer development","BP",1
"14294","GO:0060716",1,0.127370119485763,0,22,"labyrinthine layer blood vessel development","BP",1
"14328","GO:0060763",1,0.52202533694886,0,7,"mammary duct terminal end bud growth","BP",1
"14361","GO:0060839",1,0.535377034991086,0,7,"endothelial cell fate commitment","BP",1
"14364","GO:0060842",1,0.56284666287961,0,6,"arterial endothelial cell differentiation","BP",1
"14373","GO:0060856",1,0.344655210317564,0,11,"establishment of blood-brain barrier","BP",1
"14383","GO:0060903",1,0.665572276746492,0,5,"positive regulation of meiosis I","BP",1
"14385","GO:0060911",1,0.514161402815823,0,7,"cardiac cell fate commitment","BP",1
"14394","GO:0060923",1,0.625979580218141,0,5,"cardiac muscle cell fate commitment","BP",1
"14406","GO:0060948",1,0.618877624986704,0,5,"cardiac vascular smooth muscle cell development","BP",1
"14416","GO:0060972",1,0.227621871489212,0,17,"left/right pattern formation","BP",1
"14424","GO:0060982",1,0.464877279439834,0,8,"coronary artery morphogenesis","BP",1
"14460","GO:0061032",1,0.634907941651954,0,5,"visceral serous pericardium development","BP",1
"14469","GO:0061042",1,0.478129199550668,0,8,"vascular wound healing","BP",1
"14470","GO:0061043",1,0.641433663921337,0,5,"regulation of vascular wound healing","BP",1
"14473","GO:0061046",1,0.617259025996742,0,5,"regulation of branching involved in lung morphogenesis","BP",1
"14494","GO:0061085",1,0.426297446307011,0,9,"regulation of histone H3-K27 methylation","BP",1
"14496","GO:0061087",1,0.558272532118215,0,6,"positive regulation of histone H3-K27 methylation","BP",1
"14516","GO:0061133",1,0.572165009681454,0,7,"endopeptidase activator activity","MF",1
"14533","GO:0061156",1,0.640906922132604,0,5,"pulmonary artery morphogenesis","BP",1
"14568","GO:0061307",1,0.342239701350201,0,12,"cardiac neural crest cell differentiation involved in heart development","BP",1
"14569","GO:0061308",1,0.377640523948478,0,11,"cardiac neural crest cell development involved in heart development","BP",1
"14570","GO:0061309",1,0.482734810266635,0,8,"cardiac neural crest cell development involved in outflow tract morphogenesis","BP",1
"14620","GO:0061438",1,0.559418269252941,0,6,"renal system vasculature morphogenesis","BP",1
"14621","GO:0061439",1,0.559418269252941,0,6,"kidney vasculature morphogenesis","BP",1
"14628","GO:0061450",1,0.409881072613446,0,10,"trophoblast cell migration","BP",1
"14639","GO:0061484",1,0.48497446677513,0,8,"hematopoietic stem cell homeostasis","BP",1
"14645","GO:0061511",1,0.578554491635524,0,6,"centriole elongation","BP",1
"14649","GO:0061517",1,0.569086885985981,0,6,"macrophage proliferation","BP",1
"14650","GO:0061518",1,0.569086885985981,0,6,"microglial cell proliferation","BP",1
"14657","GO:0061535",1,0.570158198750262,0,6,"glutamate secretion, neurotransmission","BP",1
"14663","GO:0061549",1,0.5025534319129,0,7,"sympathetic ganglion development","BP",1
"14677","GO:0061574",1,0.69999776104908,0,5,"ASAP complex","CC",1
"14692","GO:0061608",1,0.212763816821977,0,18,"nuclear import signal receptor activity","MF",1
"14697","GO:0061617",1,0.566043471203573,0,9,"MICOS complex","CC",1
"14699","GO:0061620",1,0.428090452123881,0,9,"glycolytic process through glucose-6-phosphate","BP",1
"14700","GO:0061621",1,0.505824508055766,0,7,"canonical glycolysis","BP",1
"14714","GO:0061641",1,0.637709222720759,0,6,"CENP-A containing chromatin organization","BP",1
"14726","GO:0061665",1,0.459260599685167,0,8,"SUMO ligase activity","MF",1
"14727","GO:0061668",1,0.565232384389559,0,7,"mitochondrial ribosome assembly","BP",1
"14730","GO:0061673",1,0.572268432812297,0,6,"mitotic spindle astral microtubule","CC",1
"14731","GO:0061676",1,0.470249145047776,0,8,"importin-alpha family protein binding","MF",1
"14741","GO:0061702",1,0.380537835284275,0,11,"inflammasome complex","CC",1
"14748","GO:0061718",1,0.505824508055766,0,7,"glucose catabolic process to pyruvate","BP",1
"14750","GO:0061724",1,0.579525861855518,0,6,"lipophagy","BP",1
"14755","GO:0061732",1,0.565948609956893,0,7,"mitochondrial acetyl-CoA biosynthetic process from pyruvate","BP",1
"14757","GO:0061734",1,0.560654655227616,0,6,"parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization","BP",1
"14797","GO:0061820",1,0.511939028674922,0,7,"telomeric D-loop disassembly","BP",1
"14849","GO:0061952",1,0.295842539614227,0,15,"midbody abscission","BP",1
"14855","GO:0061983",1,0.556266569151327,0,6,"meiosis II cell cycle process","BP",1
"14878","GO:0062105",1,0.584402667822806,0,6,"RNA 2'-O-methyltransferase activity","MF",1
"14888","GO:0065002",1,0.0326825955096743,0,45,"intracellular protein transmembrane transport","BP",1
"14896","GO:0070001",1,0.214419003839876,0,17,"aspartic-type peptidase activity","MF",1
"14897","GO:0070003",1,0.317761599721885,0,19,"threonine-type peptidase activity","MF",1
"14902","GO:0070012",1,0.629201840321157,0,5,"oligopeptidase activity","MF",1
"14925","GO:0070069",1,0.269472092185797,0,26,"cytochrome complex","CC",1
"14934","GO:0070087",1,0.61340290124651,0,5,"chromo shadow domain binding","MF",1
"14942","GO:0070097",1,0.502732968308125,0,7,"delta-catenin binding","MF",1
"14959","GO:0070127",1,0.568486430966067,0,6,"tRNA aminoacylation for mitochondrial protein translation","BP",1
"14967","GO:0070141",1,0.564774204018054,0,6,"response to UV-A","BP",1
"14978","GO:0070166",1,0.383059959424794,0,10,"enamel mineralization","BP",1
"14989","GO:0070180",1,0.629620214833282,0,9,"large ribosomal subunit rRNA binding","MF",1
"14990","GO:0070181",1,0.51231763311824,0,11,"small ribosomal subunit rRNA binding","MF",1
"14994","GO:0070187",1,0.543362416740051,0,7,"shelterin complex","CC",1
"14995","GO:0070189",1,0.585932335835191,0,6,"kynurenine metabolic process","BP",1
"15003","GO:0070199",1,0.144325469184391,0,22,"establishment of protein localization to chromosome","BP",1
"15004","GO:0070200",1,0.267351148700047,0,15,"establishment of protein localization to telomere","BP",1
"15006","GO:0070202",1,0.338661836455363,0,12,"regulation of establishment of protein localization to chromosome","BP",1
"15007","GO:0070203",1,0.373656169288889,0,11,"regulation of establishment of protein localization to telomere","BP",1
"15010","GO:0070208",1,0.186101726262344,0,18,"protein heterotrimerization","BP",1
"15034","GO:0070254",1,0.353911864396087,0,12,"mucus secretion","BP",1
"15035","GO:0070255",1,0.370155383479164,0,11,"regulation of mucus secretion","BP",1
"15037","GO:0070257",1,0.444721557399485,0,9,"positive regulation of mucus secretion","BP",1
"15046","GO:0070273",1,0.0904346461504455,0,26,"phosphatidylinositol-4-phosphate binding","MF",1
