"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"4267","GO:0009218",1,0.449502944517289,0,14,"pyrimidine ribonucleotide metabolic process","BP",1
"4268","GO:0009219",1,0.550078186237841,0,11,"pyrimidine deoxyribonucleotide metabolic process","BP",1
"4269","GO:0009220",1,0.482262285199312,0,13,"pyrimidine ribonucleotide biosynthetic process","BP",1
"4270","GO:0009221",1,0.626205239787566,0,8,"pyrimidine deoxyribonucleotide biosynthetic process","BP",1
"4287","GO:0009251",1,0.387017728109564,0,14,"glucan catabolic process","BP",1
"4296","GO:0009263",1,0.458739518788159,0,13,"deoxyribonucleotide biosynthetic process","BP",1
"4298","GO:0009265",1,0.566037514224508,0,10,"2'-deoxyribonucleotide biosynthetic process","BP",1
"4311","GO:0009309",1,0.444190733521777,0,13,"amine biosynthetic process","BP",1
"4312","GO:0009310",1,0.498366977743349,0,11,"amine catabolic process","BP",1
"4332","GO:0009396",1,0.577852715615981,0,9,"folic acid-containing compound biosynthetic process","BP",1
"4346","GO:0009435",1,0.565678162212087,0,9,"NAD biosynthetic process","BP",1
"4348","GO:0009437",1,0.500266544172367,0,10,"carnitine metabolic process","BP",1
"4349","GO:0009438",1,0.659934454957303,0,7,"methylglyoxal metabolic process","BP",1
"4360","GO:0009452",1,0.576184675694535,0,8,"7-methylguanosine RNA capping","BP",1
"4389","GO:0009651",1,0.23502109550202,0,22,"response to salt stress","BP",1
"4456","GO:0009922",1,0.667314927554771,0,6,"fatty acid elongase activity","MF",1
"4458","GO:0009931",1,0.539058617631305,0,9,"calcium-dependent protein serine/threonine kinase activity","MF",1
"4464","GO:0009954",1,0.162789419003475,0,27,"proximal/distal pattern formation","BP",1
"4473","GO:0009982",1,0.474533194444421,0,12,"pseudouridine synthase activity","MF",1
"4482","GO:0010002",1,0.429577301025366,0,12,"cardioblast differentiation","BP",1
"4487","GO:0010032",1,0.653055673499558,0,6,"meiotic chromosome condensation","BP",1
"4494","GO:0010042",1,0.53288312929511,0,9,"response to manganese ion","BP",1
"4506","GO:0010155",1,0.321819309208542,0,19,"regulation of proton transport","BP",1
"4510","GO:0010165",1,0.231132628901996,0,22,"response to X-ray","BP",1
"4536","GO:0010288",1,0.606650589982716,0,8,"response to lead ion","BP",1
"4538","GO:0010310",1,0.434148177131394,0,13,"regulation of hydrogen peroxide metabolic process","BP",1
"4542","GO:0010340",1,0.641660104405164,0,7,"carboxyl-O-methyltransferase activity","MF",1
"4544","GO:0010359",1,0.495961223137988,0,10,"regulation of anion channel activity","BP",1
"4546","GO:0010369",1,0.417200426604233,0,13,"chromocenter","CC",1
"4555","GO:0010421",1,0.436507332046378,0,13,"hydrogen peroxide-mediated programmed cell death","BP",1
"4564","GO:0010454",1,0.584271634338381,0,8,"negative regulation of cell fate commitment","BP",1
"4566","GO:0010457",1,0.398779968358244,0,13,"centriole-centriole cohesion","BP",1
"4581","GO:0010485",1,0.203321129895183,0,23,"H4 histone acetyltransferase activity","MF",1
"4586","GO:0010501",1,0.567412344713698,0,8,"RNA secondary structure unwinding","BP",1
"4596","GO:0010519",1,0.693855677098556,0,6,"negative regulation of phospholipase activity","BP",1
"4604","GO:0010528",1,0.464670788506777,0,11,"regulation of transposition","BP",1
"4605","GO:0010529",1,0.464670788506777,0,11,"negative regulation of transposition","BP",1
"4622","GO:0010571",1,0.653919173363168,0,6,"positive regulation of nuclear cell cycle DNA replication","BP",1
"4626","GO:0010575",1,0.317587637630849,0,17,"positive regulation of vascular endothelial growth factor production","BP",1
"4630","GO:0010591",1,0.1390448938431,0,30,"regulation of lamellipodium assembly","BP",1
"4631","GO:0010592",1,0.258575845674338,0,21,"positive regulation of lamellipodium assembly","BP",1
"4636","GO:0010603",1,0.610982128108717,0,7,"regulation of cytoplasmic mRNA processing body assembly","BP",1
"4650","GO:0010624",1,0.626809443481507,0,7,"regulation of Schwann cell proliferation","BP",1
"4651","GO:0010626",1,0.663021897250364,0,6,"negative regulation of Schwann cell proliferation","BP",1
"4682","GO:0010663",1,0.254172828933103,0,20,"positive regulation of striated muscle cell apoptotic process","BP",1
"4685","GO:0010666",1,0.272572621684523,0,19,"positive regulation of cardiac muscle cell apoptotic process","BP",1
"4704","GO:0010715",1,0.404633250914999,0,13,"regulation of extracellular matrix disassembly","BP",1
"4715","GO:0010727",1,0.621976264680841,0,7,"negative regulation of hydrogen peroxide metabolic process","BP",1
"4716","GO:0010728",1,0.679307484730339,0,6,"regulation of hydrogen peroxide biosynthetic process","BP",1
"4768","GO:0010807",1,0.515244736557048,0,10,"regulation of synaptic vesicle priming","BP",1
"4785","GO:0010825",1,0.547215332933451,0,9,"positive regulation of centrosome duplication","BP",1
"4794","GO:0010835",1,0.630665750179293,0,7,"regulation of protein ADP-ribosylation","BP",1
"4798","GO:0010839",1,0.502189023072429,0,10,"negative regulation of keratinocyte proliferation","BP",1
"4811","GO:0010857",1,0.5033615221124,0,10,"calcium-dependent protein kinase activity","MF",1
"4817","GO:0010867",1,0.350958252512192,0,16,"positive regulation of triglyceride biosynthetic process","BP",1
"4840","GO:0010890",1,0.667602265186007,0,7,"positive regulation of sequestering of triglyceride","BP",1
"4843","GO:0010894",1,0.302949633325006,0,18,"negative regulation of steroid biosynthetic process","BP",1
"4859","GO:0010917",1,0.526304694128533,0,11,"negative regulation of mitochondrial membrane potential","BP",1
"4885","GO:0010954",1,0.329740143912291,0,18,"positive regulation of protein processing","BP",1
"4896","GO:0010966",1,0.630659816314984,0,7,"regulation of phosphate transport","BP",1
"4908","GO:0010985",1,0.689036486384869,0,6,"negative regulation of lipoprotein particle clearance","BP",1
"4913","GO:0010990",1,0.661777558203925,0,6,"regulation of SMAD protein complex assembly","BP",1
"4917","GO:0010996",1,0.303313664146101,0,18,"response to auditory stimulus","BP",1
"4924","GO:0012507",1,0.258658738035436,0,21,"ER to Golgi transport vesicle membrane","CC",1
"4933","GO:0014010",1,0.544626209809178,0,9,"Schwann cell proliferation","BP",1
"4937","GO:0014014",1,0.0987620681796895,0,35,"negative regulation of gliogenesis","BP",1
"4943","GO:0014029",1,0.584978692224993,0,8,"neural crest formation","BP",1
"4954","GO:0014044",1,0.127983655239467,0,30,"Schwann cell development","BP",1
"4976","GO:0014067",1,0.370079421512303,0,15,"negative regulation of phosphatidylinositol 3-kinase signaling","BP",1
"4980","GO:0014072",1,0.406674863266758,0,13,"response to isoquinoline alkaloid","BP",1
"4982","GO:0014075",1,0.46825681721889,0,11,"response to amine","BP",1
"4990","GO:0014721",1,0.623767565567207,0,7,"twitch skeletal muscle contraction","BP",1
"5006","GO:0014744",1,0.659644735189044,0,6,"positive regulation of muscle adaptation","BP",1
"5018","GO:0014816",1,0.534852492967834,0,9,"skeletal muscle satellite cell differentiation","BP",1
"5019","GO:0014819",1,0.406802568179719,0,14,"regulation of skeletal muscle contraction","BP",1
"5020","GO:0014820",1,0.465308995817707,0,11,"tonic smooth muscle contraction","BP",1
"5023","GO:0014824",1,0.499700309003568,0,10,"artery smooth muscle contraction","BP",1
"5025","GO:0014827",1,0.691357519150802,0,6,"intestine smooth muscle contraction","BP",1
"5028","GO:0014831",1,0.561219263768059,0,9,"gastro-intestinal system smooth muscle contraction","BP",1
"5029","GO:0014832",1,0.57466144551156,0,8,"urinary bladder smooth muscle contraction","BP",1
"5037","GO:0014848",1,0.535084601975881,0,9,"urinary tract smooth muscle contraction","BP",1
"5042","GO:0014854",1,0.66295725801435,0,6,"response to inactivity","BP",1
"5051","GO:0014870",1,0.66295725801435,0,6,"response to muscle inactivity","BP",1
"5055","GO:0014877",1,0.66295725801435,0,6,"response to muscle inactivity involved in regulation of muscle adaptation","BP",1
"5057","GO:0014883",1,0.517213079610803,0,10,"transition between fast and slow fiber","BP",1
"5061","GO:0014889",1,0.468310487179393,0,11,"muscle atrophy","BP",1
"5063","GO:0014894",1,0.66295725801435,0,6,"response to denervation involved in regulation of muscle adaptation","BP",1
"5079","GO:0015002",1,0.480526929568501,0,21,"heme-copper terminal oxidase activity","MF",1
"5090","GO:0015035",1,0.408789503134588,0,16,"protein disulfide oxidoreductase activity","MF",1
"5091","GO:0015036",1,0.145895584467935,0,32,"disulfide oxidoreductase activity","MF",1
"5092","GO:0015037",1,0.530895127649866,0,11,"peptide disulfide oxidoreductase activity","MF",1
"5101","GO:0015074",1,0.683912640818274,0,6,"DNA integration","BP",1
"5117","GO:0015101",1,0.324853118834379,0,17,"organic cation transmembrane transporter activity","MF",1
"5119","GO:0015106",1,0.495521869979413,0,10,"bicarbonate transmembrane transporter activity","MF",1
"5123","GO:0015116",1,0.474679727789973,0,11,"sulfate transmembrane transporter activity","MF",1
"5138","GO:0015144",1,0.182307888562359,0,25,"carbohydrate transmembrane transporter activity","MF",1
"5139","GO:0015145",1,0.357004143425198,0,15,"monosaccharide transmembrane transporter activity","MF",1
"5140","GO:0015149",1,0.411442760936682,0,13,"hexose transmembrane transporter activity","MF",1
"5144","GO:0015165",1,0.477222857299547,0,11,"pyrimidine nucleotide-sugar transmembrane transporter activity","MF",1
"5149","GO:0015172",1,0.498654810788445,0,10,"acidic amino acid transmembrane transporter activity","MF",1
"5154","GO:0015180",1,0.658882749493185,0,6,"L-alanine transmembrane transporter activity","MF",1
"5189","GO:0015252",1,0.507217900518387,0,15,"proton channel activity","MF",1
"5200","GO:0015279",1,0.497321198373629,0,10,"store-operated calcium channel activity","MF",1
"5208","GO:0015295",1,0.289492229910063,0,18,"solute:proton symporter activity","MF",1
"5209","GO:0015296",1,0.373775045783306,0,14,"anion:cation symporter activity","MF",1
"5210","GO:0015297",1,0.0182224385616578,0,58,"antiporter activity","MF",1
"5211","GO:0015298",1,0.199327582148672,0,23,"solute:cation antiporter activity","MF",1
"5212","GO:0015299",1,0.32529550007153,0,16,"solute:proton antiporter activity","MF",1
"5213","GO:0015301",1,0.293804326297144,0,18,"anion:anion antiporter activity","MF",1
"5226","GO:0015368",1,0.657883186843385,0,6,"calcium:cation antiporter activity","MF",1
"5229","GO:0015373",1,0.567643700211968,0,8,"anion:sodium symporter activity","MF",1
"5231","GO:0015377",1,0.400635654602389,0,13,"cation:chloride symporter activity","MF",1
"5232","GO:0015378",1,0.608416705657287,0,7,"sodium:chloride symporter activity","MF",1
"5233","GO:0015379",1,0.571272228866514,0,8,"potassium:chloride symporter activity","MF",1
"5235","GO:0015385",1,0.531276754676643,0,9,"sodium:proton antiporter activity","MF",1
"5236","GO:0015386",1,0.568220822585305,0,8,"potassium:proton antiporter activity","MF",1
"5248","GO:0015464",1,0.467574704942292,0,11,"acetylcholine receptor activity","MF",1
"5251","GO:0015491",1,0.28346656259418,0,18,"cation:cation antiporter activity","MF",1
"5255","GO:0015556",1,0.477463092242269,0,11,"C4-dicarboxylate transmembrane transporter activity","MF",1
"5265","GO:0015651",1,0.513544144696412,0,10,"quaternary ammonium group transmembrane transporter activity","MF",1
"5268","GO:0015662",1,0.198313664802957,0,26,"ion transmembrane transporter activity, phosphorylative mechanism","MF",1
"5276","GO:0015677",1,0.657504059090862,0,6,"copper ion import","BP",1
"5283","GO:0015695",1,0.186160916862836,0,25,"organic cation transport","BP",1
"5285","GO:0015697",1,0.478172232329471,0,11,"quaternary ammonium group transport","BP",1
"5302","GO:0015740",1,0.33264372957709,0,16,"C4-dicarboxylate transport","BP",1
"5317","GO:0015780",1,0.50885856630844,0,10,"nucleotide-sugar transmembrane transport","BP",1
"5322","GO:0015791",1,0.651990781903148,0,7,"polyol transport","BP",1
"5328","GO:0015801",1,0.658744132834301,0,6,"aromatic amino acid transport","BP",1
"5336","GO:0015810",1,0.571199516370373,0,8,"aspartate transmembrane transport","BP",1
"5340","GO:0015816",1,0.594510454329238,0,8,"glycine transport","BP",1
"5355","GO:0015846",1,0.689854986547525,0,6,"polyamine transport","BP",1
"5363","GO:0015858",1,0.612663934049848,0,7,"nucleoside transport","BP",1
"5367","GO:0015865",1,0.623465521234058,0,7,"purine nucleotide transport","BP",1
"5370","GO:0015868",1,0.669337683006408,0,6,"purine ribonucleotide transport","BP",1
"5394","GO:0015919",1,0.319947709656953,0,17,"peroxisomal membrane transport","BP",1
"5397","GO:0015923",1,0.346159081921985,0,15,"mannosidase activity","MF",1
"5398","GO:0015924",1,0.529767139406648,0,9,"mannosyl-oligosaccharide mannosidase activity","MF",1
"5399","GO:0015925",1,0.659014393796701,0,6,"galactosidase activity","MF",1
"5400","GO:0015926",1,0.496045803582785,0,10,"glucosidase activity","MF",1
"5402","GO:0015929",1,0.415487667096222,0,13,"hexosaminidase activity","MF",1
"5415","GO:0015959",1,0.619242037527841,0,7,"diadenosine polyphosphate metabolic process","BP",1
"5423","GO:0015985",1,0.412467172302434,0,21,"energy coupled proton transport, down electrochemical gradient","BP",1
"5424","GO:0015986",1,0.412467172302434,0,21,"ATP synthesis coupled proton transport","BP",1
"5427","GO:0016004",1,0.620253408869903,0,7,"phospholipase activator activity","MF",1
"5430","GO:0016011",1,0.690697052133347,0,6,"dystroglycan complex","CC",1
"5434","GO:0016018",1,0.467920273256496,0,13,"cyclosporin A binding","MF",1
"5465","GO:0016074",1,0.454447161331137,0,13,"snoRNA metabolic process","BP",1
"5466","GO:0016075",1,0.382763059407294,0,16,"rRNA catabolic process","BP",1
"5469","GO:0016078",1,0.618456644182006,0,8,"tRNA catabolic process","BP",1
"5472","GO:0016081",1,0.516854031425467,0,10,"synaptic vesicle docking","BP",1
"5473","GO:0016082",1,0.290157235924773,0,19,"synaptic vesicle priming","BP",1
"5474","GO:0016093",1,0.678372542130228,0,7,"polyprenol metabolic process","BP",1
"5479","GO:0016102",1,0.6336465159406,0,7,"diterpenoid biosynthetic process","BP",1
"5483","GO:0016114",1,0.522587705613517,0,10,"terpenoid biosynthetic process","BP",1
"5490","GO:0016127",1,0.704234754845665,0,6,"sterol catabolic process","BP",1
"5496","GO:0016139",1,0.596503064447469,0,8,"glycoside catabolic process","BP",1
"5506","GO:0016175",1,0.677256316714979,0,6,"superoxide-generating NADPH oxidase activity","MF",1
"5511","GO:0016188",1,0.537933529219978,0,9,"synaptic vesicle maturation","BP",1
"5520","GO:0016208",1,0.333425102230531,0,17,"AMP binding","MF",1
"5525","GO:0016215",1,0.628299023162907,0,7,"acyl-CoA desaturase activity","MF",1
"5542","GO:0016246",1,0.474969959476799,0,11,"RNA interference","BP",1
"5554","GO:0016264",1,0.547305497313587,0,9,"gap junction assembly","BP",1
"5555","GO:0016266",1,0.620862909476566,0,7,"O-glycan processing","BP",1
"5557","GO:0016272",1,0.759375184763943,0,7,"prefoldin complex","CC",1
"5558","GO:0016273",1,0.511799847693837,0,10,"arginine N-methyltransferase activity","MF",1
"5559","GO:0016274",1,0.511799847693837,0,10,"protein-arginine N-methyltransferase activity","MF",1
"5564","GO:0016281",1,0.617913449291253,0,7,"eukaryotic translation initiation factor 4F complex","CC",1
"5576","GO:0016303",1,0.527096748615591,0,9,"1-phosphatidylinositol-3-kinase activity","MF",1
"5609","GO:0016406",1,0.66054576532755,0,6,"carnitine O-acyltransferase activity","MF",1
"5611","GO:0016408",1,0.321276089611559,0,17,"C-acyltransferase activity","MF",1
"5615","GO:0016413",1,0.611787338813905,0,7,"O-acetyltransferase activity","MF",1
"5623","GO:0016421",1,0.658386693590024,0,6,"CoA carboxylase activity","MF",1
"5627","GO:0016427",1,0.5809862772051,0,8,"tRNA (cytosine) methyltransferase activity","MF",1
"5628","GO:0016428",1,0.663583592049308,0,6,"tRNA (cytosine-5-)-methyltransferase activity","MF",1
"5631","GO:0016433",1,0.686538090949097,0,6,"rRNA (adenine) methyltransferase activity","MF",1
"5636","GO:0016442",1,0.32631793728661,0,16,"RISC complex","CC",1
"5639","GO:0016446",1,0.438867161975026,0,12,"somatic hypermutation of immunoglobulin genes","BP",1
"5641","GO:0016453",1,0.67737782416299,0,6,"C-acetyltransferase activity","MF",1
"5645","GO:0016460",1,0.425860891858983,0,13,"myosin II complex","CC",1
"5651","GO:0016479",1,0.625411717406749,0,7,"negative regulation of transcription by RNA polymerase I","BP",1
"5672","GO:0016514",1,0.329922272880141,0,16,"SWI/SNF complex","CC",1
"5679","GO:0016530",1,0.725775633467584,0,7,"metallochaperone activity","MF",1
"5685","GO:0016540",1,0.523328557027922,0,10,"protein autoprocessing","BP",1
"5690","GO:0016558",1,0.4530172493311,0,12,"protein import into peroxisome matrix","BP",1
"5691","GO:0016559",1,0.574013573168579,0,9,"peroxisome fission","BP",1
"5702","GO:0016576",1,0.655782288461602,0,6,"histone dephosphorylation","BP",1
"5704","GO:0016578",1,0.231791668227085,0,22,"histone deubiquitination","BP",1
"5708","GO:0016584",1,0.461159687473382,0,13,"nucleosome positioning","BP",1
"5710","GO:0016589",1,0.677318612261036,0,6,"NURF complex","CC",1
"5715","GO:0016595",1,0.527746511110492,0,9,"glutamate binding","MF",1
"5719","GO:0016600",1,0.570055830577586,0,8,"flotillin complex","CC",1
"5720","GO:0016601",1,0.0937060640846056,0,35,"Rac protein signal transduction","BP",1
"5733","GO:0016624",1,0.606547157237598,0,8,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor","MF",1
