"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"7615","GO:0031530",1,0.995549466452333,0,1,"gonadotropin-releasing hormone receptor binding","MF",1
"7616","GO:0031531",1,0.988811338971952,0,1,"thyrotropin-releasing hormone receptor binding","MF",1
"7618","GO:0031533",1,0.975681727624381,0,2,"mRNA cap methyltransferase complex","CC",1
"7619","GO:0031536",1,0.964978888020883,0,4,"positive regulation of exit from mitosis","BP",1
"7620","GO:0031543",1,0.852917563317426,0,12,"peptidyl-proline dioxygenase activity","MF",1
"7621","GO:0031544",1,0.946660147959799,0,4,"peptidyl-proline 3-dioxygenase activity","MF",1
"7622","GO:0031545",1,0.901004212456938,0,8,"peptidyl-proline 4-dioxygenase activity","MF",1
"7623","GO:0031547",1,0.933372267665174,0,5,"brain-derived neurotrophic factor receptor signaling pathway","BP",1
"7625","GO:0031559",1,0.986306083574268,0,1,"oxidosqualene cyclase activity","MF",1
"7627","GO:0031571",1,0.825438630454962,0,17,"mitotic G1 DNA damage checkpoint","BP",1
"7628","GO:0031572",1,0.704725967821349,0,27,"G2 DNA damage checkpoint","BP",1
"7629","GO:0031573",1,0.865398765691912,0,11,"intra-S DNA damage checkpoint","BP",1
"7630","GO:0031577",1,0.691831753847339,0,29,"spindle checkpoint","BP",1
"7631","GO:0031579",1,0.773956718538325,0,21,"membrane raft organization","BP",1
"7632","GO:0031580",1,0.959567159769461,0,3,"membrane raft distribution","BP",1
"7633","GO:0031581",1,0.933370243069974,0,5,"hemidesmosome assembly","BP",1
"7634","GO:0031583",1,0.986690199683386,0,1,"phospholipase D-activating G protein-coupled receptor signaling pathway","BP",1
"7635","GO:0031584",1,0.941169119164153,0,5,"activation of phospholipase D activity","BP",1
"7636","GO:0031585",1,0.934090579516657,0,5,"regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity","BP",1
"7637","GO:0031587",1,0.960099366905443,0,3,"positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity","BP",1
"7640","GO:0031590",1,0.949735968877363,0,4,"wybutosine metabolic process","BP",1
"7641","GO:0031591",1,0.949735968877363,0,4,"wybutosine biosynthetic process","BP",1
"7642","GO:0031592",1,0.986306083574268,0,1,"centrosomal corona","CC",1
"7643","GO:0031593",1,0.520318545688911,0,50,"polyubiquitin modification-dependent protein binding","MF",1
"7645","GO:0031595",1,0.963878071974193,0,3,"nuclear proteasome complex","CC",1
"7646","GO:0031597",1,0.891910203144104,0,9,"cytosolic proteasome complex","CC",1
"7647","GO:0031616",1,0.816635021176536,0,16,"spindle pole centrosome","CC",1
"7648","GO:0031617",1,0.980232648990741,0,2,"NMS complex","CC",1
"7649","GO:0031618",1,0.88903696820486,0,9,"nuclear pericentric heterochromatin","CC",1
"7650","GO:0031619",1,0.986306083574268,0,1,"homologous chromosome orientation involved in meiotic metaphase I plate congression","BP",1
"7651","GO:0031620",1,0.934803820989105,0,5,"regulation of fever generation","BP",1
"7652","GO:0031622",1,0.947645389771383,0,4,"positive regulation of fever generation","BP",1
"7654","GO:0031624",1,0.662488014977218,0,31,"ubiquitin conjugating enzyme binding","MF",1
"7656","GO:0031626",1,0.986306083574268,0,1,"beta-endorphin binding","MF",1
"7658","GO:0031628",1,0.9151814635163,0,7,"opioid receptor binding","MF",1
"7659","GO:0031629",1,0.787267446876255,0,19,"synaptic vesicle fusion to presynaptic active zone membrane","BP",1
"7660","GO:0031630",1,0.924933411260491,0,6,"regulation of synaptic vesicle fusion to presynaptic active zone membrane","BP",1
"7661","GO:0031632",1,0.975129807343717,0,2,"positive regulation of synaptic vesicle fusion to presynaptic active zone membrane","BP",1
"7662","GO:0031635",1,0.974942280754368,0,2,"adenylate cyclase-inhibiting opioid receptor signaling pathway","BP",1
"7665","GO:0031640",1,0.814598247016565,0,20,"killing of cells of other organism","BP",1
"7667","GO:0031642",1,0.913464513076326,0,7,"negative regulation of myelination","BP",1
"7668","GO:0031643",1,0.784178275948954,0,18,"positive regulation of myelination","BP",1
"7670","GO:0031645",1,0.794479494622322,0,18,"negative regulation of nervous system process","BP",1
"7677","GO:0031652",1,0.909262476744762,0,7,"positive regulation of heat generation","BP",1
"7681","GO:0031666",1,0.920803947163386,0,7,"positive regulation of lipopolysaccharide-mediated signaling pathway","BP",1
"7685","GO:0031670",1,0.641961141493296,0,34,"cellular response to nutrient","BP",1
"7686","GO:0031672",1,0.632766514836672,0,38,"A band","CC",1
"7687","GO:0031673",1,0.972798658387816,0,2,"H zone","CC",1
"7689","GO:0031680",1,0.924505493763252,0,9,"G-protein beta/gamma-subunit complex","CC",1
"7690","GO:0031681",1,0.823894920244292,0,18,"G-protein beta-subunit binding","MF",1
"7691","GO:0031682",1,0.974144023266943,0,2,"G-protein gamma-subunit binding","MF",1
"7692","GO:0031683",1,0.785864082278128,0,19,"G-protein beta/gamma-subunit complex binding","MF",1
"7693","GO:0031685",1,0.921287451949285,0,6,"adenosine receptor binding","MF",1
"7694","GO:0031686",1,0.959985517716547,0,3,"A1 adenosine receptor binding","MF",1
"7695","GO:0031687",1,0.973024440580898,0,2,"A2A adenosine receptor binding","MF",1
"7697","GO:0031691",1,0.973894559483809,0,2,"alpha-1A adrenergic receptor binding","MF",1
"7698","GO:0031692",1,0.973894559483809,0,2,"alpha-1B adrenergic receptor binding","MF",1
"7699","GO:0031694",1,0.977204392030394,0,2,"alpha-2A adrenergic receptor binding","MF",1
"7700","GO:0031695",1,0.986499099767214,0,1,"alpha-2B adrenergic receptor binding","MF",1
"7701","GO:0031696",1,0.972989045799669,0,2,"alpha-2C adrenergic receptor binding","MF",1
"7702","GO:0031697",1,0.946839451915217,0,4,"beta-1 adrenergic receptor binding","MF",1
"7703","GO:0031698",1,0.924880273942501,0,6,"beta-2 adrenergic receptor binding","MF",1
"7705","GO:0031700",1,0.988494230695317,0,1,"adrenomedullin receptor binding","MF",1
"7706","GO:0031701",1,0.910298239008804,0,7,"angiotensin receptor binding","MF",1
"7707","GO:0031702",1,0.92294255595314,0,6,"type 1 angiotensin receptor binding","MF",1
"7708","GO:0031703",1,0.987572467548432,0,1,"type 2 angiotensin receptor binding","MF",1
"7709","GO:0031704",1,0.986307480694888,0,1,"apelin receptor binding","MF",1
"7710","GO:0031705",1,0.966643063330401,0,3,"bombesin receptor binding","MF",1
"7711","GO:0031707",1,0.986690199683386,0,1,"endothelin A receptor binding","MF",1
"7712","GO:0031708",1,0.973188518125211,0,2,"endothelin B receptor binding","MF",1
"7713","GO:0031710",1,0.993275239470134,0,1,"neuromedin B receptor binding","MF",1
"7714","GO:0031711",1,0.962573754532657,0,3,"bradykinin receptor binding","MF",1
"7715","GO:0031713",1,0.989146065966848,0,1,"B2 bradykinin receptor binding","MF",1
"7716","GO:0031714",1,0.986306083574268,0,1,"C5a anaphylatoxin chemotactic receptor binding","MF",1
"7717","GO:0031715",1,0.986306083574268,0,1,"C5L2 anaphylatoxin chemotactic receptor binding","MF",1
"7718","GO:0031717",1,0.987773591598064,0,1,"cannabinoid receptor binding","MF",1
"7719","GO:0031718",1,0.987773591598064,0,1,"type 1 cannabinoid receptor binding","MF",1
"7720","GO:0031720",1,0.977262735647365,0,4,"haptoglobin binding","MF",1
"7721","GO:0031721",1,0.987289457227136,0,2,"hemoglobin alpha binding","MF",1
"7722","GO:0031722",1,0.987289457227136,0,2,"hemoglobin beta binding","MF",1
"7723","GO:0031724",1,0.989592070820199,0,1,"CXCR5 chemokine receptor binding","MF",1
"7724","GO:0031726",1,0.987754590490255,0,1,"CCR1 chemokine receptor binding","MF",1
"7725","GO:0031727",1,0.986850411854712,0,1,"CCR2 chemokine receptor binding","MF",1
"7726","GO:0031728",1,0.966419521587787,0,4,"CCR3 chemokine receptor binding","MF",1
"7727","GO:0031730",1,0.940840660525419,0,5,"CCR5 chemokine receptor binding","MF",1
"7728","GO:0031732",1,0.97953695556063,0,2,"CCR7 chemokine receptor binding","MF",1
"7729","GO:0031735",1,0.973756552397092,0,3,"CCR10 chemokine receptor binding","MF",1
"7730","GO:0031737",1,0.986307574013918,0,1,"CX3C chemokine receptor binding","MF",1
"7731","GO:0031748",1,0.877160295920383,0,10,"D1 dopamine receptor binding","MF",1
"7732","GO:0031749",1,0.946344062681449,0,4,"D2 dopamine receptor binding","MF",1
"7733","GO:0031750",1,0.98639797312458,0,1,"D3 dopamine receptor binding","MF",1
"7734","GO:0031752",1,0.977247886622142,0,2,"D5 dopamine receptor binding","MF",1
"7735","GO:0031753",1,0.975022258152167,0,2,"endothelial differentiation G protein-coupled receptor binding","MF",1
"7736","GO:0031755",1,0.975022258152167,0,2,"Edg-2 lysophosphatidic acid receptor binding","MF",1
"7737","GO:0031762",1,0.973894559483809,0,2,"follicle-stimulating hormone receptor binding","MF",1
"7738","GO:0031768",1,0.995475704246295,0,1,"ghrelin receptor binding","MF",1
"7739","GO:0031774",1,0.986399469129263,0,1,"leukotriene receptor binding","MF",1
"7740","GO:0031775",1,0.986306083574268,0,1,"lutropin-choriogonadotropic hormone receptor binding","MF",1
"7741","GO:0031779",1,0.977564275050414,0,2,"melanocortin receptor binding","MF",1
"7742","GO:0031780",1,0.990764123373242,0,1,"corticotropin hormone receptor binding","MF",1
"7743","GO:0031781",1,0.977564275050414,0,2,"type 3 melanocortin receptor binding","MF",1
"7744","GO:0031782",1,0.977564275050414,0,2,"type 4 melanocortin receptor binding","MF",1
"7745","GO:0031783",1,0.990764123373242,0,1,"type 5 melanocortin receptor binding","MF",1
"7746","GO:0031798",1,0.972845233302217,0,2,"type 1 metabotropic glutamate receptor binding","MF",1
"7747","GO:0031800",1,0.975944360594399,0,3,"type 3 metabotropic glutamate receptor binding","MF",1
"7748","GO:0031802",1,0.937685195092525,0,5,"type 5 metabotropic glutamate receptor binding","MF",1
"7749","GO:0031811",1,0.986309427844695,0,1,"G protein-coupled nucleotide receptor binding","MF",1
"7750","GO:0031812",1,0.986309427844695,0,1,"P2Y1 nucleotide receptor binding","MF",1
"7751","GO:0031821",1,0.921881549102087,0,6,"G protein-coupled serotonin receptor binding","MF",1
"7752","GO:0031826",1,0.960556235217269,0,3,"type 2A serotonin receptor binding","MF",1
"7753","GO:0031838",1,0.966751279120234,0,5,"haptoglobin-hemoglobin complex","CC",1
"7755","GO:0031849",1,0.964979196877377,0,3,"olfactory receptor binding","MF",1
"7756","GO:0031850",1,0.986306083574268,0,1,"delta-type opioid receptor binding","MF",1
"7757","GO:0031851",1,0.977559111842546,0,2,"kappa-type opioid receptor binding","MF",1
"7758","GO:0031852",1,0.94687259408781,0,4,"mu-type opioid receptor binding","MF",1
"7759","GO:0031854",1,0.986329461444927,0,1,"orexigenic neuropeptide QRFP receptor binding","MF",1
"7760","GO:0031859",1,0.987417116325088,0,1,"platelet activating factor receptor binding","MF",1
"7762","GO:0031862",1,0.972798665414033,0,2,"prostanoid receptor binding","MF",1
"7763","GO:0031867",1,0.986306090697493,0,1,"EP4 subtype prostaglandin E2 receptor binding","MF",1
"7764","GO:0031870",1,0.986306083574268,0,1,"thromboxane A2 receptor binding","MF",1
"7765","GO:0031871",1,0.963679113700467,0,3,"proteinase activated receptor binding","MF",1
"7766","GO:0031877",1,0.986306083574268,0,1,"somatostatin receptor binding","MF",1
"7767","GO:0031893",1,0.972861118378863,0,2,"vasopressin receptor binding","MF",1
"7768","GO:0031894",1,0.986369405984216,0,1,"V1A vasopressin receptor binding","MF",1
"7769","GO:0031896",1,0.986306083574268,0,1,"V2 vasopressin receptor binding","MF",1
"7770","GO:0031901",1,0.537156142199323,0,47,"early endosome membrane","CC",1
"7771","GO:0031902",1,0.555109178158044,0,49,"late endosome membrane","CC",1
"7772","GO:0031903",1,0.591621654003868,0,42,"microbody membrane","CC",1
"7773","GO:0031904",1,0.981542583120999,0,2,"endosome lumen","CC",1
"7774","GO:0031905",1,0.99019800478693,0,1,"early endosome lumen","CC",1
"7775","GO:0031907",1,0.816502550864839,0,17,"microbody lumen","CC",1
"7776","GO:0031914",1,0.934034669805917,0,5,"negative regulation of synaptic plasticity","BP",1
"7779","GO:0031930",1,0.981414618104829,0,2,"mitochondria-nucleus signaling pathway","BP",1
"7780","GO:0031931",1,0.909114802143108,0,7,"TORC1 complex","CC",1
"7781","GO:0031932",1,0.860750319720237,0,11,"TORC2 complex","CC",1
"7782","GO:0031935",1,0.815409119916737,0,17,"regulation of chromatin silencing","BP",1
"7783","GO:0031936",1,0.908350362190669,0,9,"negative regulation of chromatin silencing","BP",1
"7784","GO:0031937",1,0.934883064821991,0,5,"positive regulation of chromatin silencing","BP",1
"7785","GO:0031938",1,0.974818624414079,0,2,"regulation of chromatin silencing at telomere","BP",1
"7786","GO:0031940",1,0.98753204884482,0,1,"positive regulation of chromatin silencing at telomere","BP",1
"7787","GO:0031941",1,0.685264370960442,0,30,"filamentous actin","CC",1
"7788","GO:0031943",1,0.887964387280665,0,9,"regulation of glucocorticoid metabolic process","BP",1
"7789","GO:0031944",1,0.933373166313541,0,5,"negative regulation of glucocorticoid metabolic process","BP",1
"7790","GO:0031945",1,0.988587274216099,0,1,"positive regulation of glucocorticoid metabolic process","BP",1
"7791","GO:0031946",1,0.897606505016805,0,8,"regulation of glucocorticoid biosynthetic process","BP",1
"7792","GO:0031947",1,0.933373166313541,0,5,"negative regulation of glucocorticoid biosynthetic process","BP",1
"7793","GO:0031948",1,0.988587274216099,0,1,"positive regulation of glucocorticoid biosynthetic process","BP",1
"7796","GO:0031954",1,0.742816003532668,0,22,"positive regulation of protein autophosphorylation","BP",1
"7797","GO:0031956",1,0.9086908635129,0,7,"medium-chain fatty acid-CoA ligase activity","MF",1
"7798","GO:0031957",1,0.909719496766691,0,7,"very long-chain fatty acid-CoA ligase activity","MF",1
"7799","GO:0031958",1,0.819027876127528,0,15,"corticosteroid receptor signaling pathway","BP",1
"7800","GO:0031959",1,0.986306083574268,0,1,"mineralocorticoid receptor signaling pathway","BP",1
"7802","GO:0031962",1,0.986306083574268,0,1,"mineralocorticoid receptor binding","MF",1
"7812","GO:0031983",1,0.949664674187263,0,4,"vesicle lumen","CC",1
"7814","GO:0031985",1,0.467633360346469,0,59,"Golgi cisterna","CC",1
"7816","GO:0031990",1,0.977438825336149,0,2,"mRNA export from nucleus in response to heat stress","BP",1
"7817","GO:0031994",1,0.874600647924041,0,10,"insulin-like growth factor I binding","MF",1
"7818","GO:0031995",1,0.924151593118356,0,6,"insulin-like growth factor II binding","MF",1
"7819","GO:0031996",1,0.880843800814414,0,10,"thioesterase binding","MF",1
"7821","GO:0031999",1,0.930915267686046,0,6,"negative regulation of fatty acid beta-oxidation","BP",1
"7825","GO:0032008",1,0.631481448899742,0,36,"positive regulation of TOR signaling","BP",1
"7826","GO:0032009",1,0.865240271224795,0,11,"early phagosome","CC",1
"7827","GO:0032010",1,0.961004696688226,0,3,"phagolysosome","CC",1
"7828","GO:0032011",1,0.781908627911807,0,18,"ARF protein signal transduction","BP",1
"7829","GO:0032012",1,0.781908627911807,0,18,"regulation of ARF protein signal transduction","BP",1
"7830","GO:0032013",1,0.986306083574268,0,1,"negative regulation of ARF protein signal transduction","BP",1
"7831","GO:0032014",1,0.972798671194078,0,2,"positive regulation of ARF protein signal transduction","BP",1
"7832","GO:0032020",1,0.946200362237976,0,5,"ISG15-protein conjugation","BP",1
"7833","GO:0032021",1,0.948263373840101,0,4,"NELF complex","CC",1
"7834","GO:0032023",1,0.986583138954583,0,1,"trypsinogen activation","BP",1
"7836","GO:0032025",1,0.960523214500418,0,3,"response to cobalt ion","BP",1
"7838","GO:0032027",1,0.922111007468525,0,6,"myosin light chain binding","MF",1
"7839","GO:0032028",1,0.973206238456011,0,2,"myosin head/neck binding","MF",1
"7840","GO:0032029",1,0.973152459671979,0,2,"myosin tail binding","MF",1
"7841","GO:0032034",1,0.986306083574268,0,1,"myosin II head/neck binding","MF",1
"7842","GO:0032036",1,0.870682643372291,0,11,"myosin heavy chain binding","MF",1
"7843","GO:0032038",1,0.986306083574268,0,1,"myosin II heavy chain binding","MF",1
"7844","GO:0032039",1,0.788729521046614,0,18,"integrator complex","CC",1
"7845","GO:0032040",1,0.655237892003238,0,35,"small-subunit processome","CC",1
"7846","GO:0032041",1,0.864134588305112,0,11,"NAD-dependent histone deacetylase activity (H3-K14 specific)","MF",1
"7847","GO:0032042",1,0.852781372532519,0,12,"mitochondrial DNA metabolic process","BP",1
"7848","GO:0032044",1,0.979355055485625,0,2,"DSIF complex","CC",1
"7849","GO:0032045",1,0.86261761001034,0,11,"guanyl-nucleotide exchange factor complex","CC",1
"7850","GO:0032048",1,0.870697577845259,0,11,"cardiolipin metabolic process","BP",1
"7851","GO:0032049",1,0.916982008275743,0,7,"cardiolipin biosynthetic process","BP",1
"7852","GO:0032050",1,0.937324857782936,0,5,"clathrin heavy chain binding","MF",1
"7853","GO:0032051",1,0.940544760780512,0,5,"clathrin light chain binding","MF",1
"7854","GO:0032052",1,0.968219032224175,0,3,"bile acid binding","MF",1
"7855","GO:0032053",1,0.959475198759155,0,3,"ciliary basal body organization","BP",1
"7856","GO:0032055",1,0.922688159165505,0,6,"negative regulation of translation in response to stress","BP",1
"7857","GO:0032056",1,0.926069617923741,0,6,"positive regulation of translation in response to stress","BP",1
"7858","GO:0032057",1,0.974652642517242,0,2,"negative regulation of translational initiation in response to stress","BP",1
"7859","GO:0032058",1,0.963625719617875,0,3,"positive regulation of translational initiation in response to stress","BP",1
"7860","GO:0032059",1,0.959938312337905,0,3,"bleb","CC",1
"7861","GO:0032060",1,0.859681864327524,0,12,"bleb assembly","BP",1
"7862","GO:0032069",1,0.777792466278926,0,20,"regulation of nuclease activity","BP",1
"7863","GO:0032070",1,0.907441119470202,0,8,"regulation of deoxyribonuclease activity","BP",1
